conversation_id,created_at,favorite_count,full_text,hashtags/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,hashtags/6,id,media/0/media_url,media/0/type,media/1/media_url,media/1/type,media/2/media_url,media/2/type,media/3/media_url,media/3/type,reply_count,retweet_count,startUrl,symbols/0,symbols/1,symbols/2,symbols/3,symbols/4,symbols/5,symbols/6,symbols/7,symbols/8,symbols/9,symbols/10,symbols/11,symbols/12,symbols/13,symbols/14,symbols/15,symbols/16,symbols/17,symbols/18,symbols/19,symbols/20,url,urls/0/display_url,urls/0/expanded_url,urls/0/url,user/advertiser_account_type,user/blocked_by,user/blocking,user/business_profile_state,user/can_dm,user/contributors_enabled,user/created_at,user/default_profile_image,user/description,user/ext_has_nft_avatar,user/ext_is_blue_verified,user/ext_verified_type,user/fast_followers_count,user/favourites_count,user/follow_request_sent,user/followed_by,user/followers_count,user/following,user/friends_count,user/geo_enabled,user/has_custom_timelines,user/id,user/id_str,user/is_translation_enabled,user/is_translator,user/lang,user/listed_count,user/location,user/media_count,user/muting,user/name,user/normal_followers_count,user/notifications,user/profile_background_color,user/profile_background_image_url,user/profile_background_image_url_https,user/profile_background_tile,user/profile_banner_extensions_sensitive_media_warning,user/profile_banner_url,user/profile_image_extensions_sensitive_media_warning,user/profile_image_url,user/profile_image_url_https,user/profile_sidebar_border_color,user/profile_sidebar_fill_color,user/profile_text_color,user/profile_use_background_image,user/protected,user/require_some_consent,user/screen_name,user/statuses_count,user/time_zone,user/translator_type,user/url,user/utc_offset,user/verified,user/want_retweets,user_mentions/0/id_str,user_mentions/0/name,user_mentions/0/screen_name,user_mentions/1/id_str,user_mentions/1/name,user_mentions/1/screen_name,user_mentions/2/id_str,user_mentions/2/name,user_mentions/2/screen_name,user_mentions/3/id_str,user_mentions/3/name,user_mentions/3/screen_name,user_mentions/4/id_str,user_mentions/4/name,user_mentions/4/screen_name,user_mentions/5/id_str,user_mentions/5/name,user_mentions/5/screen_name,user_mentions/6/id_str,user_mentions/6/name,user_mentions/6/screen_name,user_mentions/7/id_str,user_mentions/7/name,user_mentions/7/screen_name,user_mentions/8/id_str,user_mentions/8/name,user_mentions/8/screen_name,user_mentions/9/id_str,user_mentions/9/name,user_mentions/9/screen_name,user_mentions/10/id_str,user_mentions/10/name,user_mentions/10/screen_name,user_mentions/11/id_str,user_mentions/11/name,user_mentions/11/screen_name,view_count
1.56577E+18,2022-09-02T18:36:12.000Z,0,@Og_brown_ Not anymore since $AAPL hit $176,,,,,,,,1.56577E+18,,,,,,,,,0,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,,,,,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1565770582993428482,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35646,,,2511,,758,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,366974730,KT,Og_brown_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56577E+18,2022-09-02T18:30:39.000Z,4,"After reading my entire feed, what I  understood is that entire Millennials group hate seeing $AAPL at this much high price and entire clan of boomers loves $AAPL at this price and selling it to us at as high as 28 PE knowing it has no growth left 🤣😂
Well we are not buying 🤷‍♂️🙃 https://t.co/nHJEfOnxrk",,,,,,,,1.56577E+18,https://pbs.twimg.com/tweet_video_thumb/Fbq6w-pUIAI606k.jpg,photo,,,,,,,3,1,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,AAPL,,,,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1565769186508283904,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35646,,,2511,,758,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56576E+18,2022-09-02T18:11:07.000Z,1,"@0dteee $AAPL $157.5 Call added for Next week, will remove on Wednesday 10:30 AM PST
Hedge against my big short 👍
Don't bet big if you do",,,,,,,,1.56576E+18,,,,,,,,,1,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,,,,,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1565764272189108225,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35646,,,2511,,758,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,1.52958E+18,Ar Khan,0dteee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56576E+18,2022-09-02T18:01:56.000Z,4,Anyone buying $AAPL for APPLE event?,,,,,,,,1.56576E+18,,,,,,,,,4,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,,,,,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1565761961681305600,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35646,,,2511,,758,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56544E+18,2022-09-01T21:15:51.000Z,2,"@sean_tradingeek @mathan23 Yes, till the $AAPL event then may be CPI consideration 👍",,,,,,,,1.56545E+18,,,,,,,,,0,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,,,,,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1565448374928969728,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35646,,,2511,,758,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,114596206,Shankar,sean_tradingeek,322732182,Mathan,mathan23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56536E+18,2022-09-01T16:05:07.000Z,2,"@0dteee $AAPL may be $152.5, I removed my Sept PUTs already 👍
$AAPL at $152.5, I will remove few Oct ones 
I can't say where it's going by Sept end but I think new lows by Dec 22 or by March 23 👍",,,,,,,,1.56537E+18,,,,,,,,,0,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,AAPL,,,,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1565370173409767424,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35646,,,2511,,758,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,1.52958E+18,Ar Khan,0dteee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56507E+18,2022-08-31T20:12:49.000Z,8,"$AAPL | GLOBAL SMARTPHONE SHIPMENTS EXPECTED TO DECLINE 6.5% IN 2022, AMIDST GLOBAL INFLATION AND SOFTER DEMAND, ACCORDING TO IDC https://t.co/9P3P2ufX20",,,,,,,,1.56507E+18,https://pbs.twimg.com/tweet_video_thumb/Fbg--IwUEAIuOCg.jpg,photo,,,,,,,2,1,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,,,,,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1565070121789313024,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35646,,,2511,,758,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56467E+18,2022-08-30T17:56:54.000Z,6,"So it's done and settled 🏓
July end bulls won and Aug end bears are winning 👏 

There are some who lost in both as they went short in mid July and went Long in mid Aug and those are the same who are eying for 4800 on $SPX by the year end😜

$SPY, $QQQ, $IWM, $AAPL, $TSLA, $MSFT",,,,,,,,1.56467E+18,,,,,,,,,2,1,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,SPX,SPY,QQQ,IWM,AAPL,TSLA,MSFT,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1564673528934256640,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35646,,,2511,,758,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56463E+18,2022-08-30T14:50:50.000Z,2,"I started booking my Sept 16, October 21 $AAPL PUTs as it's approaching gap Fill 👍
Long $AAPL shorts will be still intact for new lows which is coming between Dec 16, 22 - March 23 I beleive 🙏 https://t.co/WL9OXtnQvl",,,,,,,,1.56463E+18,https://pbs.twimg.com/media/Fbarss-VQAQWRHW.jpg,photo,,,,,,,1,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,AAPL,,,,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1564626707025317894,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35646,,,2511,,758,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56428E+18,2022-08-29T15:54:17.000Z,8,"Booked 50% of $IWM, $SPY, $DIA, $XLU PUTs 
$AAPL, $TSLA, $FSLR PDS/PUTs still in play 👍",,,,,,,,1.56428E+18,,,,,,,,,3,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,IWM,SPY,DIA,XLU,AAPL,TSLA,FSLR,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1564280283515432960,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35646,,,2511,,758,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56399E+18,2022-08-28T20:44:16.000Z,1,"@retail_22 Are they planning to get revenue from this in next 2-4 quarters 🤔 

We heard rumors about $AAPL cars back in Sept 2020, Dec 21, right?...
What happened so far 🤷‍♂️",,,,,,,,1.56399E+18,,,,,,,,,1,1,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,,,,,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1563990873481744384,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35646,,,2511,,758,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,1.49338E+18,Rahul,retail_22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56389E+18,2022-08-28T17:00:56.000Z,1,"@sean_tradingeek @anandragn $SPY, $IWM, $AAPL, $FSLR",,,,,,,,1.56393E+18,,,,,,,,,1,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,SPY,IWM,AAPL,FSLR,,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1563934671330631680,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35646,,,2511,,758,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,114596206,Shankar,sean_tradingeek,166878441,Anand,anandragn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56389E+18,2022-08-28T15:59:32.000Z,1,"@anandragn I would love this scenario 🤙
When $SPY was $362, $AAPL was $129 
So when $SPY will be at $320 then where would $AAPL price go 🤔😜",,,,,,,,1.56392E+18,,,,,,,,,4,0,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,SPY,AAPL,SPY,AAPL,,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1563919217958604801,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35646,,,2511,,758,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,166878441,Anand,anandragn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56358E+18,2022-08-27T17:27:49.000Z,8,"Most clownish 🤡 Twitter Space and Twitter Space title for the year 2022 is this 👇😂
$TSLA will triple in 2022 🤷‍♂️🤣

Even @elonmusk would quote retweet and write LMAOOO, I am dumping on them and they think $TSLA will triple in 2022 😂

Even $AAPL isn't $3 T in market cap yet 😅",,,,,,,,1.56358E+18,,,,,,,,,6,1,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,TSLA,TSLA,AAPL,,,,,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1563579046079766528,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35646,,,2511,,758,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,44196397,Elon Musk,elonmusk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56351E+18,2022-08-27T17:00:08.000Z,7,"@MadThunderdome $AAPL, $ABNB, $TSLA, $BROS, $RBLX, $FSLR, $ENPH, $CELH",,,,,,,,1.56357E+18,,,,,,,,,1,1,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,AAPL,ABNB,TSLA,BROS,RBLX,FSLR,ENPH,CELH,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1563572079579897856,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35646,,,2511,,758,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,1.29839E+18,Thunderdome Capital,MadThunderdome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56356E+18,2022-08-27T16:21:10.000Z,28,$TSLA Starting now! Hop on: https://t.co/FGdiSPmbB5,,,,,,,,1.56356E+18,,,,,,,,,6,6,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,TSLA,,,,,,,,,,,,,,,,,,,,,https://twitter.com/ValueAnalyst1/status/1563562275080146944,twitter.com/i/spaces/1ypKd…,https://twitter.com/i/spaces/1ypKdEqdjvoGW,https://t.co/FGdiSPmbB5,promotable_user,,,none,,FALSE,2016-05-17T12:27:20.000Z,FALSE,,FALSE,FALSE,,0,239320,,,25651,,0,TRUE,TRUE,7.32548E+17,7.32548E+17,FALSE,FALSE,,359,"Austin, TX",12234,,Yaman Tasdivar,25651,,0,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/732548050728701953/1470391939,,http://pbs.twimg.com/profile_images/1574744384884686850/vwvjnjVr_normal.jpg,https://pbs.twimg.com/profile_images/1574744384884686850/vwvjnjVr_normal.jpg,0,0,0,FALSE,FALSE,FALSE,ValueAnalyst1,125673,,none,https://t.co/uA44yfyW2V,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56317E+18,2022-08-27T05:02:11.000Z,3,"@AroraItesh @Miki__Yoshi @mallik70 Not $TWLO, not even traded that name since ER 
I mean to say other names in general like $SPY, $IWM, $AAPL, $AMZN, $NVDA, $XLU which I love to play with 👍",,,,,,,,1.56339E+18,,,,,,,,,2,1,https://mobile.twitter.com/search?q=%24aapl+%28from%3ADon7Himanshu%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,TWLO,SPY,IWM,AAPL,AMZN,NVDA,XLU,,,,,,,,,,,,,,,https://twitter.com/Don7Himanshu/status/1563391403241050119,,,,promotable_user,,,none,,FALSE,2014-01-29T08:00:44.000Z,FALSE,MBA at ASU| Industrial Engineer| Supply Chain| Data Analytics| ERP| CRM| Believer in AI and ML| Options| My tweets are personal opinions only 😜,FALSE,FALSE,,0,35646,,,2511,,758,FALSE,TRUE,2316731774,2316731774,FALSE,FALSE,,39,"Phoenix, AZ",3727,,Himanshu Patil,2511,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/2316731774/1557549409,,http://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,https://pbs.twimg.com/profile_images/1380373888366862337/3YuJPXHb_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Don7Himanshu,18159,,none,,,FALSE,,1.30175E+18,Itesh Arora,AroraItesh,1.44121E+18,Miki Yoshinori,Miki__Yoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
