"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","id","media/0/media_url","media/0/type","reply_count","retweet_count","startUrl","symbols/0","symbols/1","symbols/2","symbols/3","symbols/4","symbols/5","symbols/6","symbols/7","symbols/8","symbols/9","symbols/10","symbols/11","symbols/12","symbols/13","symbols/14","symbols/15","symbols/16","symbols/17","symbols/18","symbols/19","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","user/advertiser_account_type","user/blocked_by","user/blocking","user/business_profile_state","user/can_dm","user/contributors_enabled","user/created_at","user/default_profile_image","user/description","user/ext_has_nft_avatar","user/ext_is_blue_verified","user/fast_followers_count","user/favourites_count","user/follow_request_sent","user/followed_by","user/followers_count","user/following","user/friends_count","user/geo_enabled","user/has_custom_timelines","user/id","user/id_str","user/is_translation_enabled","user/is_translator","user/lang","user/listed_count","user/location","user/media_count","user/muting","user/name","user/normal_followers_count","user/notifications","user/profile_background_color","user/profile_background_image_url","user/profile_background_image_url_https","user/profile_background_tile","user/profile_banner_extensions_sensitive_media_warning","user/profile_banner_url","user/profile_image_extensions_sensitive_media_warning","user/profile_image_url","user/profile_image_url_https","user/profile_sidebar_border_color","user/profile_sidebar_fill_color","user/profile_text_color","user/profile_use_background_image","user/protected","user/require_some_consent","user/screen_name","user/statuses_count","user/time_zone","user/translator_type","user/url","user/utc_offset","user/verified","user/want_retweets","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/screen_name","user_mentions/3/id_str","user_mentions/3/name","user_mentions/3/screen_name","user_mentions/4/id_str","user_mentions/4/name","user_mentions/4/screen_name","view_count"
"1496604129745059842","2022-02-23T22:41:22.000Z","11","May decide to keep it really simple and go $GOOG, $MSFT and $AAPL...then add in $ARKK for the catch all shit co dead cat bounce.",,,"1496616201560240131",,,"4","0","https://mobile.twitter.com/search?q=%24aapl+%28from%3AAssetReset%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live","GOOG","MSFT","AAPL","ARKK",,,,,,,,,,,,,,,,,"https://twitter.com/AssetReset/status/1496616201560240131",,,,"promotable_user",,,"none",,"false","2016-01-15T23:44:10.000Z","false","Ex-Silicon Valley executive. MBA. Ex-Big 4 consultant. Global trader and investor. Not trading advice. Do your own due diligence.","false","false","0","56949",,,"6350",,"382","true","true","4765224798","4765224798","false","false",,"175","","788",,"DMC","6350",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/4765224798/1622729853",,"http://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","https://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","AssetReset","35298",,"none",,,"false",,,,,,,,,,,,,,,,,
"1496279330191810567","2022-02-23T02:12:40.000Z","6","@JackMonero The case is as follows: 

- 25 bps hike when the street is expecting 50 bps 

- Nothing definitive on QT. Powell will cite Ukraine as a driver for data dependency

- $AAPL $MSFT $GOOG $AMZN $TSLA lead the market, given their relative indices weight. These each got drivers.",,,"1496306987864399881",,,"1","0","https://mobile.twitter.com/search?q=%24aapl+%28from%3AAssetReset%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live","AAPL","MSFT","GOOG","AMZN","TSLA",,,,,,,,,,,,,,,,"https://twitter.com/AssetReset/status/1496306987864399881",,,,"promotable_user",,,"none",,"false","2016-01-15T23:44:10.000Z","false","Ex-Silicon Valley executive. MBA. Ex-Big 4 consultant. Global trader and investor. Not trading advice. Do your own due diligence.","false","false","0","56949",,,"6350",,"382","true","true","4765224798","4765224798","false","false",,"175","","788",,"DMC","6350",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/4765224798/1622729853",,"http://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","https://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","AssetReset","35298",,"none",,,"false",,"1022547595506450432","JacksonMonero (Farmer Jack)","JackMonero",,,,,,,,,,,,,
"1491003003817447424","2022-02-08T12:03:14.000Z","0","@HariSeldon74 @AdamSinger $AAPL will get their -15% day soon when the market wakes up to the realization that their growth is slowing as well.",,,"1491019790978523140",,,"3","0","https://mobile.twitter.com/search?q=%24aapl+%28from%3AAssetReset%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live","AAPL",,,,,,,,,,,,,,,,,,,,"https://twitter.com/AssetReset/status/1491019790978523140",,,,"promotable_user",,,"none",,"false","2016-01-15T23:44:10.000Z","false","Ex-Silicon Valley executive. MBA. Ex-Big 4 consultant. Global trader and investor. Not trading advice. Do your own due diligence.","false","false","0","56949",,,"6350",,"382","true","true","4765224798","4765224798","false","false",,"175","","788",,"DMC","6350",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/4765224798/1622729853",,"http://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","https://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","AssetReset","35298",,"none",,,"false",,"1250853806671368192","Hari Seldon","HariSeldon74","14031032","Adam Singer","AdamSinger",,,,,,,,,,
"1490166877074640902","2022-02-06T11:10:22.000Z","8","And I still prefer owning high predictable cash flow stocks in rising rate env. Some examples:

Energy: $SU 
Commodities: $NTR 
Financials: $BMO
Tech Monopolies: $AAPL

40% of my portfolio are in these FCF   monsters and ETFs. LDS is 20%, Crypto 10% and cash/swing trade with 30%.",,,"1490281708528324609",,,"2","1","https://mobile.twitter.com/search?q=%24aapl+%28from%3AAssetReset%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live","SU","NTR","BMO","AAPL",,,,,,,,,,,,,,,,,"https://twitter.com/AssetReset/status/1490281708528324609",,,,"promotable_user",,,"none",,"false","2016-01-15T23:44:10.000Z","false","Ex-Silicon Valley executive. MBA. Ex-Big 4 consultant. Global trader and investor. Not trading advice. Do your own due diligence.","false","false","0","56949",,,"6350",,"382","true","true","4765224798","4765224798","false","false",,"175","","788",,"DMC","6350",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/4765224798/1622729853",,"http://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","https://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","AssetReset","35298",,"none",,,"false",,,,,,,,,,,,,,,,,
"1489180452099432454","2022-02-03T10:14:22.000Z","4","Watch $TTD and $CRTO (I got short positions in both). $FB is having trouble dealing with the IOS privacy update from $AAPL and it resulted in $10B of neg rev impact, so these smaller ad tech co’s won’t fare well. Same applies for $PINS, but they’re already at IPO value (not meat)",,,"1489180452099432454",,,"1","1","https://mobile.twitter.com/search?q=%24aapl+%28from%3AAssetReset%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live","TTD","CRTO","FB","AAPL","PINS",,,,,,,,,,,,,,,,"https://twitter.com/AssetReset/status/1489180452099432454",,,,"promotable_user",,,"none",,"false","2016-01-15T23:44:10.000Z","false","Ex-Silicon Valley executive. MBA. Ex-Big 4 consultant. Global trader and investor. Not trading advice. Do your own due diligence.","false","false","0","56949",,,"6350",,"382","true","true","4765224798","4765224798","false","false",,"175","","788",,"DMC","6350",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/4765224798/1622729853",,"http://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","https://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","AssetReset","35298",,"none",,,"false",,,,,,,,,,,,,,,,,
"1489061988089090055","2022-02-03T02:23:38.000Z","32","Obviously $FB was slow to react to the anti-tracking change from $AAPL - $10B impact. Also, lost a mil daily active users. Q1 forecasted rev growth of 3-11% (which is quite pedestrian for “growth” co). Metaverse was a desperation move to distract from a deteriorating overall biz",,,"1489061988089090055",,,"7","4","https://mobile.twitter.com/search?q=%24aapl+%28from%3AAssetReset%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live","FB","AAPL",,,,,,,,,,,,,,,,,,,"https://twitter.com/AssetReset/status/1489061988089090055",,,,"promotable_user",,,"none",,"false","2016-01-15T23:44:10.000Z","false","Ex-Silicon Valley executive. MBA. Ex-Big 4 consultant. Global trader and investor. Not trading advice. Do your own due diligence.","false","false","0","56949",,,"6350",,"382","true","true","4765224798","4765224798","false","false",,"175","","788",,"DMC","6350",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/4765224798/1622729853",,"http://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","https://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","AssetReset","35298",,"none",,,"false",,,,,,,,,,,,,,,,,
"1488917806649331722","2022-02-02T16:50:42.000Z","13","Long tech monopolies $AAPL, $MSFT, $GOOG, $AMZN and short small/dumb stuff $ARKK seem like a good pair trade 🤣",,,"1488917806649331722",,,"3","1","https://mobile.twitter.com/search?q=%24aapl+%28from%3AAssetReset%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live","AAPL","MSFT","GOOG","AMZN","ARKK",,,,,,,,,,,,,,,,"https://twitter.com/AssetReset/status/1488917806649331722",,,,"promotable_user",,,"none",,"false","2016-01-15T23:44:10.000Z","false","Ex-Silicon Valley executive. MBA. Ex-Big 4 consultant. Global trader and investor. Not trading advice. Do your own due diligence.","false","false","0","56949",,,"6350",,"382","true","true","4765224798","4765224798","false","false",,"175","","788",,"DMC","6350",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/4765224798/1622729853",,"http://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","https://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","AssetReset","35298",,"none",,,"false",,,,,,,,,,,,,,,,,
"1488685242126843906","2022-02-02T01:26:34.000Z","30","I think my #growthstocks bro’s and sis may have it backwards. They’ve loaded their portfolio with small/medium size “compounders” when monopolies like $AAPL, $MSFT, $GOOG, $FB and $AMZN got monopolistic advantages and biz units growing just as fast with better valuations overall.","growthstocks",,"1488685242126843906",,,"2","1","https://mobile.twitter.com/search?q=%24aapl+%28from%3AAssetReset%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live","AAPL","MSFT","GOOG","FB","AMZN",,,,,,,,,,,,,,,,"https://twitter.com/AssetReset/status/1488685242126843906",,,,"promotable_user",,,"none",,"false","2016-01-15T23:44:10.000Z","false","Ex-Silicon Valley executive. MBA. Ex-Big 4 consultant. Global trader and investor. Not trading advice. Do your own due diligence.","false","false","0","56949",,,"6350",,"382","true","true","4765224798","4765224798","false","false",,"175","","788",,"DMC","6350",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/4765224798/1622729853",,"http://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","https://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","AssetReset","35298",,"none",,,"false",,,,,,,,,,,,,,,,,
"1488679968406188032","2022-02-02T01:05:37.000Z","4","The advertisement market is slowly dramatically. I would be careful if you own the likes of $TTD and $CRTO.",,,"1488679968406188032",,,"2","0","https://mobile.twitter.com/search?q=%24aapl+%28from%3AAssetReset%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live","TTD","CRTO",,,,,,,,,,,,,,,,,,,"https://twitter.com/AssetReset/status/1488679968406188032",,,,"promotable_user",,,"none",,"false","2016-01-15T23:44:10.000Z","false","Ex-Silicon Valley executive. MBA. Ex-Big 4 consultant. Global trader and investor. Not trading advice. Do your own due diligence.","false","false","0","56949",,,"6350",,"382","true","true","4765224798","4765224798","false","false",,"175","","788",,"DMC","6350",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/4765224798/1622729853",,"http://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","https://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","AssetReset","35298",,"none",,,"false",,,,,,,,,,,,,,,,,
"1487388282883301377","2022-01-29T11:38:33.000Z","1","What are sure things?

IMO, in the short term:

1) Intraday volatility
2) $AAPL and $MSFT - everyone will gravitate towards these two to hide
3) Energy trade - especially with the geo political tailwind",,,"1487389702042923013",,,"1","0","https://mobile.twitter.com/search?q=%24aapl+%28from%3AAssetReset%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live","AAPL","MSFT",,,,,,,,,,,,,,,,,,,"https://twitter.com/AssetReset/status/1487389702042923013",,,,"promotable_user",,,"none",,"false","2016-01-15T23:44:10.000Z","false","Ex-Silicon Valley executive. MBA. Ex-Big 4 consultant. Global trader and investor. Not trading advice. Do your own due diligence.","false","false","0","56949",,,"6350",,"382","true","true","4765224798","4765224798","false","false",,"175","","788",,"DMC","6350",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/4765224798/1622729853",,"http://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","https://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","AssetReset","35298",,"none",,,"false",,,,,,,,,,,,,,,,,
"1487130353626230786","2022-01-28T18:28:00.000Z","5","I made a profitable trade playing $AAPL earnings on the long side. 

Now, I want to fade it - shorted at $168.",,,"1487130353626230786",,,"2","0","https://mobile.twitter.com/search?q=%24aapl+%28from%3AAssetReset%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live","AAPL",,,,,,,,,,,,,,,,,,,,"https://twitter.com/AssetReset/status/1487130353626230786",,,,"promotable_user",,,"none",,"false","2016-01-15T23:44:10.000Z","false","Ex-Silicon Valley executive. MBA. Ex-Big 4 consultant. Global trader and investor. Not trading advice. Do your own due diligence.","false","false","0","56949",,,"6350",,"382","true","true","4765224798","4765224798","false","false",,"175","","788",,"DMC","6350",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/4765224798/1622729853",,"http://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","https://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","AssetReset","35298",,"none",,,"false",,,,,,,,,,,,,,,,,
"1486988464876888065","2022-01-28T09:04:11.000Z","17","If $AAPL with its staggering record earnings and ~5% share pop in the AH can’t lift the entire market higher like it has always been able to, Houston, we got problems.",,,"1486988464876888065",,,"2","2","https://mobile.twitter.com/search?q=%24aapl+%28from%3AAssetReset%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live","AAPL",,,,,,,,,,,,,,,,,,,,"https://twitter.com/AssetReset/status/1486988464876888065",,,,"promotable_user",,,"none",,"false","2016-01-15T23:44:10.000Z","false","Ex-Silicon Valley executive. MBA. Ex-Big 4 consultant. Global trader and investor. Not trading advice. Do your own due diligence.","false","false","0","56949",,,"6350",,"382","true","true","4765224798","4765224798","false","false",,"175","","788",,"DMC","6350",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/4765224798/1622729853",,"http://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","https://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","AssetReset","35298",,"none",,,"false",,,,,,,,,,,,,,,,,
"1485970531967029251","2022-01-26T02:22:55.000Z","3","@musicandwork @RihardJarc They’ll have to come up with cookie-less digital ad solutions and give advertisers less user specific granular data. It remains to be seen whether advertisers would actually realize their advertisement ROIs with this fundamentally change.",,,"1486162705476112384",,,"0","0","https://mobile.twitter.com/search?q=%24aapl+%28from%3AAssetReset%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live",,,,,,,,,,,,,,,,,,,,,"https://twitter.com/AssetReset/status/1486162705476112384",,,,"promotable_user",,,"none",,"false","2016-01-15T23:44:10.000Z","false","Ex-Silicon Valley executive. MBA. Ex-Big 4 consultant. Global trader and investor. Not trading advice. Do your own due diligence.","false","false","0","56949",,,"6350",,"382","true","true","4765224798","4765224798","false","false",,"175","","788",,"DMC","6350",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/4765224798/1622729853",,"http://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","https://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","AssetReset","35298",,"none",,,"false",,"48053045","JOMP","musicandwork","4765100357","Rihard Jarc","RihardJarc",,,,,,,,,,
"1486884363509899268","2022-01-28T02:10:31.000Z","17","Revisiting the list:
Big tech - $AAPL, $MSFT, $GOOG
E-com - $MELI, $SE, $CPNG
SaaS - $CRM
Fintech - $SOFI, $PYPL
Cybersecurity - $S, $CRWD
Energy - $SU
Semi - $INTC
Travel - $ABNB, $H
Pharma/bio - $PFE, $VIR
Established Crypto - $BTC
Alt - $QNT
Financials - $BMO",,,"1486884363509899268",,,"5","4","https://mobile.twitter.com/search?q=%24aapl+%28from%3AAssetReset%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live","AAPL","MSFT","GOOG","MELI","SE","CPNG","CRM","SOFI","PYPL","S","CRWD","SU","INTC","ABNB","H","PFE","VIR","BTC","QNT","BMO","https://twitter.com/AssetReset/status/1486884363509899268",,,,"promotable_user",,,"none",,"false","2016-01-15T23:44:10.000Z","false","Ex-Silicon Valley executive. MBA. Ex-Big 4 consultant. Global trader and investor. Not trading advice. Do your own due diligence.","false","false","0","56946",,,"6351",,"381","true","true","4765224798","4765224798","false","false",,"175","","788",,"DMC","6351",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/4765224798/1622729853",,"http://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","https://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","AssetReset","35299",,"none",,,"false",,,,,,,,,,,,,,,,,
"1486786514684100611","2022-01-27T22:17:18.000Z","4","Financial engineers did it again 🤣. In all seriousness, $AAPL posted record results, even with supply shortages hindering sales, Y/Y iPhone sales rose 9% to $71.6B (vs. street 3%). Record $34.6B profit, or $2.10 a share (vs. street $1.90). Overall rev rose 11% to a record $124B!",,,"1486825671846420486",,,"2","0","https://mobile.twitter.com/search?q=%24aapl+%28from%3AAssetReset%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live","AAPL",,,,,,,,,,,,,,,,,,,,"https://twitter.com/AssetReset/status/1486825671846420486",,,,"promotable_user",,,"none",,"false","2016-01-15T23:44:10.000Z","false","Ex-Silicon Valley executive. MBA. Ex-Big 4 consultant. Global trader and investor. Not trading advice. Do your own due diligence.","false","false","0","56946",,,"6351",,"381","true","true","4765224798","4765224798","false","false",,"175","","788",,"DMC","6351",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/4765224798/1622729853",,"http://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","https://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","AssetReset","35299",,"none",,,"false",,,,,,,,,,,,,,,,,
"1486786514684100611","2022-01-27T21:58:07.000Z","8","Sold $AAPL at $164 and change in AH!",,,"1486820843288240138",,,"2","0","https://mobile.twitter.com/search?q=%24aapl+%28from%3AAssetReset%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live","AAPL",,,,,,,,,,,,,,,,,,,,"https://twitter.com/AssetReset/status/1486820843288240138",,,,"promotable_user",,,"none",,"false","2016-01-15T23:44:10.000Z","false","Ex-Silicon Valley executive. MBA. Ex-Big 4 consultant. Global trader and investor. Not trading advice. Do your own due diligence.","false","false","0","56946",,,"6351",,"381","true","true","4765224798","4765224798","false","false",,"175","","788",,"DMC","6351",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/4765224798/1622729853",,"http://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","https://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","AssetReset","35299",,"none",,,"false",,,,,,,,,,,,,,,,,
"1486786514684100611","2022-01-27T19:41:42.000Z","16","To avoid you all calling me a permabear, I've bought shares of $AAPL at $159 for a short term trade. The price action is solid.

I think it's high probability that financial engineers at $AAPL will figure something out to make themselves look great.",,,"1486786514684100611",,,"4","0","https://mobile.twitter.com/search?q=%24aapl+%28from%3AAssetReset%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live","AAPL","AAPL",,,,,,,,,,,,,,,,,,,"https://twitter.com/AssetReset/status/1486786514684100611",,,,"promotable_user",,,"none",,"false","2016-01-15T23:44:10.000Z","false","Ex-Silicon Valley executive. MBA. Ex-Big 4 consultant. Global trader and investor. Not trading advice. Do your own due diligence.","false","false","0","56946",,,"6351",,"381","true","true","4765224798","4765224798","false","false",,"175","","788",,"DMC","6351",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/4765224798/1622729853",,"http://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","https://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","AssetReset","35299",,"none",,,"false",,,,,,,,,,,,,,,,,
"1486428159197253639","2022-01-26T19:57:44.000Z","3","Let's play the same naked put write game with the $AAPL earnings, shall we?",,,"1486428159197253639",,,"1","0","https://mobile.twitter.com/search?q=%24aapl+%28from%3AAssetReset%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live","AAPL",,,,,,,,,,,,,,,,,,,,"https://twitter.com/AssetReset/status/1486428159197253639",,,,"promotable_user",,,"none",,"false","2016-01-15T23:44:10.000Z","false","Ex-Silicon Valley executive. MBA. Ex-Big 4 consultant. Global trader and investor. Not trading advice. Do your own due diligence.","false","false","0","56946",,,"6351",,"381","true","true","4765224798","4765224798","false","false",,"175","","788",,"DMC","6351",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/4765224798/1622729853",,"http://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","https://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","AssetReset","35299",,"none",,,"false",,,,,,,,,,,,,,,,,
"1485970531967029251","2022-01-26T09:41:53.000Z","0","@InvestwithWill @RihardJarc $AAPL - yes. $TSLA - yes…but advertisement centric names - no",,,"1486273176455852038",,,"1","0","https://mobile.twitter.com/search?q=%24aapl+%28from%3AAssetReset%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live","AAPL","TSLA",,,,,,,,,,,,,,,,,,,"https://twitter.com/AssetReset/status/1486273176455852038",,,,"promotable_user",,,"none",,"false","2016-01-15T23:44:10.000Z","false","Ex-Silicon Valley executive. MBA. Ex-Big 4 consultant. Global trader and investor. Not trading advice. Do your own due diligence.","false","false","0","56946",,,"6351",,"381","true","true","4765224798","4765224798","false","false",,"175","","788",,"DMC","6351",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/4765224798/1622729853",,"http://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","https://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","AssetReset","35299",,"none",,,"false",,"1611104397827756055","Will Shepard","InvestwithWill","4765100357","Rihard Jarc","RihardJarc",,,,,,,,,,
"1485970531967029251","2022-01-26T02:05:57.000Z","7","@RihardJarc I guess you all got a lot of faith in the sustainability of $FB, $GOOG and $PINS digital advertisement rev growth even in light of $AAPL ‘s privacy initiative/updates and upcoming government regulations.

I guarantee you - their rev growth will slow. It’s the law of large numbers",,,"1486158435167125506",,,"2","2","https://mobile.twitter.com/search?q=%24aapl+%28from%3AAssetReset%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live","FB","GOOG","PINS","AAPL",,,,,,,,,,,,,,,,,"https://twitter.com/AssetReset/status/1486158435167125506",,,,"promotable_user",,,"none",,"false","2016-01-15T23:44:10.000Z","false","Ex-Silicon Valley executive. MBA. Ex-Big 4 consultant. Global trader and investor. Not trading advice. Do your own due diligence.","false","false","0","56946",,,"6351",,"381","true","true","4765224798","4765224798","false","false",,"175","","788",,"DMC","6351",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/4765224798/1622729853",,"http://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","https://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","AssetReset","35299",,"none",,,"false",,"4765100357","Rihard Jarc","RihardJarc",,,,,,,,,,,,,
"1486112120982880262","2022-01-25T23:04:08.000Z","2","Still - the $260P put buyers are likely going to see their $2.50 premium evaporate, as $MSFT is down only 5% (~$277 in the AH)...no where near the $260.

This, my friends, is the fine art of naked put writing.",,,"1486112680435986434",,,"1","0","https://mobile.twitter.com/search?q=%24aapl+%28from%3AAssetReset%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live","MSFT",,,,,,,,,,,,,,,,,,,,"https://twitter.com/AssetReset/status/1486112680435986434",,,,"promotable_user",,,"none",,"false","2016-01-15T23:44:10.000Z","false","Ex-Silicon Valley executive. MBA. Ex-Big 4 consultant. Global trader and investor. Not trading advice. Do your own due diligence.","false","false","0","56946",,,"6351",,"381","true","true","4765224798","4765224798","false","false",,"175","","788",,"DMC","6351",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/4765224798/1622729853",,"http://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","https://pbs.twimg.com/profile_images/1605994363464695809/cVIuDJ0-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","AssetReset","35299",,"none",,,"false",,,,,,,,,,,,,,,,,
